school_code|school_name|district|block|clustor
29240301802|BESANT GIRLS PUC, KODIALBAIL|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-30
29240301803|SHARADA VIDYALAYA|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-30
29240301804|BESANT EM HS KODAILBAIL|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-30
29240301805|EXPERT PRE-UNIVERSITY SCIENCE COLLEGE, MANGALORE (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-30
29240301806|BESANT GIRLS PUC, KODIALBAIL (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-30
29240301807|SHARADA VIDYALAYA (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-30
29240301808|CANARA PUC, MANGALORE (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-30
29240301809|BESANT EVENING COLLEGE, KODIALBAIL (PUC)|DAKSHINA KANNADA|MANGALORE CITY|WARD NO-30
29240406702|GPUC, KUMBRA(PUC)|DAKSHINA KANNADA|PUTTUR|VOLAMOGRU
29240406703|MARKAJAL HUDA PUC, KUMBRA(PUC)|DAKSHINA KANNADA|PUTTUR|VOLAMOGRU
29240406901|SUDHANA HS, NEHRUNAGAR|DAKSHINA KANNADA|PUTTUR|WARD NO-2
29240407401|MOUNTAIN VIEW E.M. UPS & HS,  PUTTUR|DAKSHINA KANNADA|PUTTUR|WARD NO-7
29240407402|SALMARA HS, PUTTUR|DAKSHINA KANNADA|PUTTUR|WARD NO-7
29240407501|SRI RAMAKRISHNA HS, PUTTUR|DAKSHINA KANNADA|PUTTUR|WARD NO-8
29240407502|GPUC , PUTTUR|DAKSHINA KANNADA|PUTTUR|WARD NO-8
29240407503|GPUC, PUTTUR(PUC)|DAKSHINA KANNADA|PUTTUR|WARD NO-8
29240408101|VIVEKANANDA E.M. UPS & HS, PUTTUR|DAKSHINA KANNADA|PUTTUR|WARD NO-14
29240408102|VIVEKANANDA UPS & HS, PUTTUR|DAKSHINA KANNADA|PUTTUR|WARD NO-14
29240408103|VIVEKANANDA PUC NEHRUNAGARA(PUC)|DAKSHINA KANNADA|PUTTUR|WARD NO-14
29240408202|ST VICTOR GIRLS HS, PUTTUR|DAKSHINA KANNADA|PUTTUR|WARD NO-15
29240408401|DR. K SHIVARAMA KARANTH GOVT HIGH SCHOOL|DAKSHINA KANNADA|PUTTUR|WARD NO-17
29240408402|GPUC FOR WOMEN, PUTTUR(PUC)|DAKSHINA KANNADA|PUTTUR|WARD NO-17
29240408701|ST. PHILOMINA HS, DARBE|DAKSHINA KANNADA|PUTTUR|WARD NO-20
29240408702|PHILOMINA PUC, PUTTUR(PUC)|DAKSHINA KANNADA|PUTTUR|WARD NO-20
29240408703|BETHANY E.M. HS, PANGALAI|DAKSHINA KANNADA|PUTTUR|WARD NO-20
29240408704|MORARJI DESAI RES. SCHOOL, DARBE|DAKSHINA KANNADA|PUTTUR|WARD NO-20
29240500201|GPUC, AIVARNADU|DAKSHINA KANNADA|SULLIA|AIVARNADU
29240500202|GPUC AIVARNADU(PUC)|DAKSHINA KANNADA|SULLIA|AIVARNADU
29240500301|GPUC, PANJA|DAKSHINA KANNADA|SULLIA|AIVATHOKLU
29240500302|GPUC PANJA(PUC)|DAKSHINA KANNADA|SULLIA|AIVATHOKLU
29240500304|KSG E.M. HS, PANJA|DAKSHINA KANNADA|SULLIA|AIVATHOKLU
29240500305|MORARJI DESAI RES. HS, PANJA|DAKSHINA KANNADA|SULLIA|AIVATHOKLU
29240500401|GHS, AJJAVARA|DAKSHINA KANNADA|SULLIA|AJJAVARA
29240500501|GHS, ALETTY|DAKSHINA KANNADA|SULLIA|ALETTY
29240500601|CHOKKADY HS, KUKKUJADKA|DAKSHINA KANNADA|SULLIA|AMARAMUDNUR
29240500602|BHAGVAN SRI SATHYA SAI HS, CHOKKADY|DAKSHINA KANNADA|SULLIA|AMARAMUDNUR
29240500603|SHRI SAYI PUC, CHOKKADI(PUC)|DAKSHINA KANNADA|SULLIA|AMARAMUDNUR
29240500801|NEHRU MEM. PUC, ARANTHODU|DAKSHINA KANNADA|SULLIA|ARANTHODU
29240500802|NEHERU MEMORIAL PUC, ARANTHODU(PUC)|DAKSHINA KANNADA|SULLIA|ARANTHODU
29240500901|VIDHYABHODINI HS, BALILA|DAKSHINA KANNADA|SULLIA|BALILA
29240501201|JNANA GANGA E.M. HS, BELLARE|DAKSHINA KANNADA|SULLIA|BELLARE
29240501202|GPUC, BELLARE|DAKSHINA KANNADA|SULLIA|BELLARE
29240501203|GPUC BELLARE(PUC)|DAKSHINA KANNADA|SULLIA|BELLARE
29240501204|JNANA GANGA CENTRAL SCHOOL, BELLARE|DAKSHINA KANNADA|SULLIA|BELLARE
29240501301|GHS, ELIMALE|DAKSHINA KANNADA|SULLIA|DEVACHALLA
29240501401|GPUC, GUTHIGAR|DAKSHINA KANNADA|SULLIA|GUTHIGARU
29240501402|GPUC GUTHIGARU(PUC)|DAKSHINA KANNADA|SULLIA|GUTHIGARU
29240501403|BLESSED KURIYAKOSE E.M. HS, GUTHIGAR|DAKSHINA KANNADA|SULLIA|GUTHIGARU
29240501501|GPUC, HARIHARA PALLATHADKA|DAKSHINA KANNADA|SULLIA|HARIHARAPALLATHADKA
29240501502|GPUC HARIHARA PALLATHADKA(PUC)|DAKSHINA KANNADA|SULLIA|HARIHARAPALLATHADKA
29240501601|PAYASWINI HS, JALSOOR|DAKSHINA KANNADA|SULLIA|JALSOOR
29220709201|JNANAVAHINI HIGH SCHOOL  T M HOSURU|MANDYA|SRIRANGA PATNA|T. M. HOSUR
29220709401|SHREE VINAYAKA HIGH SCHOOL|MANDYA|SRIRANGA PATNA|TARI PURA
29220710001|GOVERNMENT JUNIOR COLLEGE(8-10)  K.R.SAGARA|MANDYA|SRIRANGA PATNA|K.R. SAGARA
29220710002|GOVERNMENT JUNIOR COLLEGE(PUC) K.R.SAGARA|MANDYA|SRIRANGA PATNA|K.R. SAGARA
29220710101|MUSLIM RESIDENTIAL HIGH SCHOOL  SRIRANGAPATTANA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-1
29220710401|LENIN CONVENT ENGLISH MEDIUM HIGH SCHOOL   SRIRANGAPATTANA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-4
29220710402|GOVERNMENT GIRLS HIGH SCHOOL  SRIRANGAPATTANA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-4
29220710601|KAVERI HIGH SCHOOL   SRIRANGAPATTANA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-6
29220710602|SARVAJNA HIGH SCHOOL|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-6
29220710801|SRI B.G.S.JUNIOR COLLEGE(PUC) SRIRANGAPATNA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-8
29220711001|OM SRI NIKETHANA ENGLISH MEDIUM HIGH SCHOOL  SRIRANGAPATTANA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-10
29220711002|OM SRI NIKETHANA JUNIOR COLLEGE(PUC) SRIRANGAPATNA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-10
29220711501|GGOVERNMENT JUNIOR COLLEGE(8-10) SRIRANGAPATNA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-15
29220711502|GOVERNMENT JUNIOR COLLEGE(PUC) SRIRANGAPATNA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-15
29220711503|SRI MURAJI DESAI MODEL RES. SCHOOL SRIRANGAPATNA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-15
29220711701|GOVERNMENT GIRLS HIGH SCHOOL GANJAM|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-17
29220711702|RIVERVALLEY HIGH SCHOOL  SRIRANGAPATNA|MANDYA|SRIRANGA PATNA|S.R.PATNA - WARD-17
29220801701|GOVT JUNIOR COLLEGE(8-10)  BASARALU|MANDYA|MANDYA NORTH|BASARAL
29220801702|GOVT JUNIOR COLLEGE (PUC) BASARALU|MANDYA|MANDYA NORTH|BASARAL
29220801901|GOVT HIGH SCHOOL  B.HOSURU|MANDYA|MANDYA NORTH|B. HOSUR
29220802201|BLS HIGH SCHOOL H.MALLIGERE|MANDYA|MANDYA NORTH|H. MALLIGERE
29220802501|SRI VIVEKANANDA HIGH SCHOOL  K.GOWDAGERE|MANDYA|MANDYA NORTH|K. GOWDAGERE
29220802601|SRI BYARAWESWARA HIGH SCHOOL  BILIDEGULA|MANDYA|MANDYA NORTH|BILIDEGILU
29220802602|SRI BYRAWESWARA  RURAL JUNIOR COLLEGE(PUC) BILIDEGULU|MANDYA|MANDYA NORTH|BILIDEGILU
29220803301|GOVT HIGH SCHOOL  HOLALAU|MANDYA|MANDYA NORTH|HOLALU
29220803302|SRI V V HIGH SCHOOL  HOLALAU|MANDYA|MANDYA NORTH|HOLALU
29220803401|GOVT JUNIOR COLLEGE(8-10) V C FARM|MANDYA|MANDYA NORTH|GAANDALU
29220803402|GOVT JUNIOR COLLEGE(PUC) V C FARM|MANDYA|MANDYA NORTH|GAANDALU
29220803701|GOVT HIGH SCHOOL  CHANDAGALU|MANDYA|MANDYA NORTH|CHANDAGALU1
29220804101|GOVT HIGH SCHOOL  DODDA GARUDANAHALLY|MANDYA|MANDYA NORTH|DODDA GARUDANA HALLY
29220804201|GOVT HIGH SCHOOL  BABY|MANDYA|MANDYA NORTH|BABY
29220804601|GOVT HIGH SCHOOL  JODIVADAGHATTA|MANDYA|MANDYA NORTH|HODA GHATTA1
29220805401|GOVT HIGH SCHOOL  SHIVAPURA|MANDYA|MANDYA NORTH|SHIVAPURA
29220806001|GOVT HIGH SCHOOL  G. MALLIGERE|MANDYA|MANDYA NORTH|G. MALLIGERE
29220806101|GOVT HIGH SCHOOL  HULIKERE|MANDYA|MANDYA NORTH|HULIKERE
29220806601|GOVT HIGH SCHOOL MALLENAHALLY|MANDYA|MANDYA NORTH|MALLENA HALLY
29220807301|GOVT JUNIOR COLLEGE(8-10) DUDDA|MANDYA|MANDYA NORTH|DUDDA
29220807302|GOVT JUNIOR COLLEGE(PUC) DUDDA|MANDYA|MANDYA NORTH|DUDDA
29220807801|SKES HIGH SCHOOL HULIVANA|MANDYA|MANDYA NORTH|HULIVANA
29220807802|SKES JUNIOR COLLEGE(PUC) HULIVANA|MANDYA|MANDYA NORTH|HULIVANA
29220808001|GRAMANTHARA HIGH SCHOOL  MARAGOWDANAHALLY|MANDYA|MANDYA NORTH|MARA GOWDANA HALLY
29220808101|MVM HIGH SCHOOL  KEELARA|MANDYA|MANDYA NORTH|KEELARA
29220808102|SSM HIGH SCHOOL  KEELARA|MANDYA|MANDYA NORTH|KEELARA
29220808103|MVM JUNIOR COLLEGE(PUC) KEELARA|MANDYA|MANDYA NORTH|KEELARA
29220809101|GOVT HIGH SCHOOL HONNANAYAKANAHALLY|MANDYA|MANDYA NORTH|HONNANAYAKANA HALLY
29220809301|DRI MURARJI RESIDENTIAL SCHOOL  THANGALAGERE|MANDYA|MANDYA NORTH|THANGALAGERE
29220809401|GRAMANTHARA  JUNIOR COLLEGE(8-10) KEREGODU|MANDYA|MANDYA NORTH|KEREGODU
29220809402|SRI PANCHALINGESWARA HIGH SCHOOL KERAGODU|MANDYA|MANDYA NORTH|KEREGODU
29220809403|GRAMANTHARA JUNIOR COLLEGE(PUC) KEREGODU|MANDYA|MANDYA NORTH|KEREGODU
29220809601|SRI CHANNAKESHAVASWAMY HIGH SCHOOL  HALLEGERE|MANDYA|MANDYA NORTH|HALLEGERE
29220809901|GOVT HIGH SCHOOL  DODDA KOTHAGERE|MANDYA|MANDYA NORTH|DODDA KOTHAGERE
29220810401|GOVT HIGH SCHOOL  MUDAGANDURU|MANDYA|MANDYA NORTH|MUDAGANDUR
29220810801|GOVT HIGH SCHOOL  MUTHEGERE|MANDYA|MANDYA NORTH|MUTHEGERE
29220811001|GOVT HIGH SCHOOL  GORAVALE|MANDYA|MANDYA NORTH|GORAVALE
29220811101|SIR M V HIGH SCHOOL SHIVALLY|MANDYA|MANDYA NORTH|SHIVALLI
29230100102|GGHS ALUR|HASSAN|ALUR|ALUR
29230100119|KALLIVARAALUR|HASSAN|ALUR|ALUR
29230100126|POORNA HS ALUR|HASSAN|ALUR|ALUR
29230100127|BASAVESHWARA KAN HIGH SCHOOL|HASSAN|ALUR|ALUR
29230100130|MANSOOR HS ALUR|HASSAN|ALUR|ALUR
29230100131|ARPANA HIGJ SCHOOL, ALUR TQ, HASSAN DIST.|HASSAN|ALUR|ALUR
29230100132|GPU  GIRLS PU COLLEGE ALUR|HASSAN|ALUR|ALUR
29230100133|GBPUC ALUR (11-12)|HASSAN|ALUR|ALUR
29230100134|SRI BASAVESHWARA COMPOSITE PU COLLEGE|HASSAN|ALUR|ALUR
29230100135|GJC ALUR|HASSAN|ALUR|ALUR
29230100501|GHS HAMPANAKUPPE|HASSAN|ALUR|HAMAPANAKUPPE
29230100801|GHSKADALU|HASSAN|ALUR|KADALU
29230102201|GHS CHIKKAKANAGAL|HASSAN|ALUR|CHIKKAKANAGALU
29230102401|SHARADHA RAJASHEKAR HIGH SCHOOL,HOSAKOTE.K|HASSAN|ALUR|HOSAKOTE .K
29230102402|KENCHAMBA HIGH SCHOOL|HASSAN|ALUR|HOSAKOTE .K
29230102501|KENCHAMBA PU COLLEGE K HOSKOTE|HASSAN|ALUR|MALLAPURA
29270115301|GHS KOLIPALYA|CHAMRAJNAGAR|CHAMARAJA NAGAR|KOLI PALYA
29270115801|GPU COLLEGE ALUR|CHAMRAJNAGAR|CHAMARAJA NAGAR|ALDUR
29270116001|GHS NAVILUR|CHAMRAJNAGAR|CHAMARAJA NAGAR|NAVELUR
29270116101|JSS HS HALLIKEREHUNDI|CHAMRAJNAGAR|CHAMARAJA NAGAR|HALLIKERE HUNDI
29270116201|J.S.S. H.S UMMATHUR|CHAMRAJNAGAR|CHAMARAJA NAGAR|UMMATHUR
29270116501|GHS BAGALI|CHAMRAJNAGAR|CHAMARAJA NAGAR|BAGALE
29270116901|GPU COLLEGE KUDERU|CHAMRAJNAGAR|CHAMARAJA NAGAR|KUDERU
29270116902|GOVT M SANGASHETTY PU COLLEGE KUDERU(PU SECTION)|CHAMRAJNAGAR|CHAMARAJA NAGAR|KUDERU
29270118301|GHS GULIPURA|CHAMRAJNAGAR|CHAMARAJA NAGAR|GULIPURA
29270118701|GHS HONGANUR|CHAMRAJNAGAR|CHAMARAJA NAGAR|HONGANOOR
29270119101|GHS ERASAVADI|CHAMRAJNAGAR|CHAMARAJA NAGAR|ERASA VADI
29270119801|GPU COLLEGE SANTHEMARALLI|CHAMRAJNAGAR|CHAMARAJA NAGAR|SANTHE MARAHALLI
29270119802|JSS HS SANTHEMARALLI|CHAMRAJNAGAR|CHAMARAJA NAGAR|SANTHE MARAHALLI
29270119803|GOVT PU COLLEGE SANTHEMARAHALLI (PU SECTION)|CHAMRAJNAGAR|CHAMARAJA NAGAR|SANTHE MARAHALLI
29270119901|SENT JOSEF ENHLISH HS CH NAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJA NAGAR
29270119902|BANJARA INDEPENDENT PU COLLEGE, CH NAGARA|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJA NAGAR
29270119903|UNIVERSAL HIGH SCHOOL CHAMARAJANAGARA|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJA NAGAR
29270119904|S.D.A HIGH SCHOOL MALAYAIAHNAPURA|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJA NAGAR
29270119905|NAVIDAYA KENDEEYA VIDYALAYA HONDARABALU|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJA NAGAR
29270119906|MORAJE RESITENTAL  SCHOOL SANTHEMARALLI|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJA NAGAR
29270119907|MORAJE  RESITENTAL SCHOOL  CHAMARAJANAGARA|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJA NAGAR
29270120201|C.R.BALARAPATNA, RAMASAMUDRA|CHAMRAJNAGAR|CHAMARAJA NAGAR|RAMASAMUDRA
29270120202|SENT FRANCIS ENGLISH MEDIUM HS CR BALARAPATTANA RAMASAMUDRA|CHAMRAJNAGAR|CHAMARAJA NAGAR|RAMASAMUDRA
29270120203|ST FRANCIS PU COLLEGE BALARARAPATTANA RAMASAMUDRA CH NAGR TALUK (PU SECTION)|CHAMRAJNAGAR|CHAMARAJA NAGAR|RAMASAMUDRA
29270120501|T.S.SUBBANNA H.S. KAGALAVADI|CHAMRAJNAGAR|CHAMARAJA NAGAR|KAGALA VADI
29270122401|SRI MALE MAHADESHWARA HS CHNAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJNGAR-3
29270122501|SEVA BHARATHI ENGLISH  HS CH NAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMA-RAJNAGAR
29270122502|SEVA BHARATHI  KANNADA HS CH NAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMA-RAJNAGAR
29270122503|JSS GIRLS CH NAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMA-RAJNAGAR
29270122504|JSS BOYS CHAMARAJANAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMA-RAJNAGAR
29270122505|JSS PU COLLEGE GIRLS CHAMARAJANAGAR (PU SECTION)|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMA-RAJNAGAR
29270122506|SEVA BHARATHI PU COLLEGE CHAMARAJANAGAR (PU SECTION)|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMA-RAJNAGAR
29270122601|GPU BOYS CHAMARAJANAGARA|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJ-1
29270122602|GPU GIRLS CHAMARAJANAGARA|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJ-1
29270122603|GOVT PU COLLAGE BOYS CH NAGAR (PU SECTION)|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJ-1
29270122604|GOVT PU COLLEAGE GIRLA CH NAGAR (PU SECTION)|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJ-1
29270122701|ST PAUL HS CH NAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAN-25
29270122702|SENT MERA HS CHAMARAJANAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAN-25
29270122801|SRI RAMACHANDRA HS CHAMARAJANAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJANAGAR-25
29270124001|GOVERNMENT HIGH SCHOOL BISALAVADI|CHAMRAJNAGAR|CHAMARAJA NAGAR|BANAVADI
29270125001|MET ENG H.S KP MOHALLA, CH-NAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJANAGAR
29270125002|MYF ENG HS ANVAR PASHA MOHALLA, CH-NAGAR|CHAMRAJNAGAR|CHAMARAJA NAGAR|CHAMARAJANAGAR
29270200101|GHS ANNURKERI|CHAMRAJNAGAR|GUNDULPET|ANNUR KERI
29270200601|GHS ALATHUR|CHAMRAJNAGAR|GUNDULPET|ALATHUR
29270201701|JSS HS BARAGI|CHAMRAJNAGAR|GUNDULPET|BARAGI
29270202701|GHS BANNITHALAPURA|CHAMRAJNAGAR|GUNDULPET|BANNITHAL PURA
29270202801|GHS CHIKKATHUPPUR|CHAMRAJNAGAR|GUNDULPET|CHIKKA THIPPUR
29270203201|GHS BEEMANABEEDU|CHAMRAJNAGAR|GUNDULPET|BEEMANA BEEDU
29270204201|GPU COLLEGE, HANGALA|CHAMRAJNAGAR|GUNDULPET|HANGALA
29270204202|SRI NIRANJANA SHIVAYOGI HS HANGALA|CHAMRAJNAGAR|GUNDULPET|HANGALA
29270204203|GOVT PU COLLEGE HANGALA (PU SECTION)|CHAMRAJNAGAR|GUNDULPET|HANGALA
29280209701|TAGORE MEMORIAL HIGH SCHOOL|BANGALORE NORTH|NORTH1|YESHAVANTHAPUR(DEL)
29280209708|STANGFORD CONVENT|BANGALORE NORTH|NORTH1|YESHAVANTHAPUR(DEL)
29280209710|BBMP HIGHSCHOOL MARAPPANAPALYA|BANGALORE NORTH|NORTH1|YESHAVANTHAPUR(DEL)
29280227203|SHUBHODAYA KANNADA AND ENGLISH HIGH SCHOOL|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227204|ST THERESA PRY AND HIGH SCHOOL|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227205|GOOD HOPE PUBLIC SCHOOL|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227206|MES ENGLISH HIGH SCHOOL|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227207|SVV CONVENT HIGH SCHOOL|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227208|SREE AYYAPPA EDUCATION CENTRE|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227209|G H S AGRAHARA DASARAHALLI|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227211|P V P HIGH SCHOOL|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227212|S B M ENGLISH SCHOOL|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227213|ST STEPHENS SCHOOL|BANGALORE NORTH|NORTH1|DASARA HALLI
29280227217|SRI VIDYANIKETHANA DMM GARDEN VIDYANAGARA T.DASARAHALLI HIGH SCHOOL|BANGALORE NORTH|NORTH1|DASARA HALLI
29280229201|G H S GORUGUNTE PALYA|BANGALORE NORTH|NORTH1|GORAGUNTEPALYA
29280229202|VINODH ENGLISH HIGH SCHOOL|BANGALORE NORTH|NORTH1|GORAGUNTEPALYA
29280229203|SVS PANDURANGA HIGH SCHOOL|BANGALORE NORTH|NORTH1|GORAGUNTEPALYA
29280502822|BBMP COMP JUNIOR COLLEGE|BANGALORE NORTH|NORTH2|MATHIKERE
29280502823|ST. ANGELS HIGH SCHOOL|BANGALORE NORTH|NORTH2|MATHIKERE
29280502901|PREMIER HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502902|LAKSHMI JAYAM ENGLISH HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502903|NEW METHOD ENGLISH HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502904|SOUTHERN CONVENT HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502905|LITTLE FLOWER HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502906|NIRMALA HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502907|BRUHATH BANGALORE MAHANAGARA PALIKE GIRLS HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502908|ST.PHILOMENAS HIGH  SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502909|MANJUSHA ENGLISH HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502910|NEW PUBLIC HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502911|GARDEN CITY PUBLIC HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502912|ST CHRLES ENGLISH HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502913|ELITE ENGLISH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502914|ELITE ENGLISH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502915|PAVAN ENGLISH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502916|SRI SANDEEPANI VIDYA BHAVAN ENGLISHL HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502919|PAVAN COMP.PU COLLEGE|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502922|SARVODAYA HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502923|R GOPALASWAMY IYER(R) HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502924|BBMP BOYS HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280502925|SEVA ASHRAM HIGH SCHOOL|BANGALORE NORTH|NORTH2|SRIRAMPURAM
29280503001|ST.THOMAS SCHOOL|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503004|JNANA BODHINI HIGH SCHOOL|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503005|SESHADRIPURAM COMP. PU COLLEGE|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503009|VISWAKALANIKETAN MODEL ENGLISH HIGH SCHOOL|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503010|GOVT GIRLS HIGH SCHOOL LINK ROAD ,SHESHADRIPURAM|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503011|BHARATH VIDYANIKETHAN SCHOOL|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503012|BETHESDA HIGH SCHOOL|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503013|BHARATH SEVADAL JNANA BHANDAR SCHOOL|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503014|SESHADRIPURAM HIGH SCHOOL|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503015|GANDHINAGAR HIGHER SECONDARY SCHOOL SESHADRIPURAM|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503016|SINDHI HIGH SCHOOL KUMARA KRUPA ROAD, SHESHADRIPURAM|BANGALORE NORTH|NORTH2|SHESHADRIPURAM
29280503101|VYALIKAVAL EDUCATION SOCIETY|BANGALORE NORTH|NORTH2|VYALIKAVAL
29280503102|STELLA MARIS HIGH SCHOOL|BANGALORE NORTH|NORTH2|VYALIKAVAL
29280503201|SHREE BHARATHI PUBLIC SCHOOL|BANGALORE NORTH|NORTH2|CHAMUNDI NAGAR
29280503301|SUN RISE ENG SCHOOL|BANGALORE NORTH|NORTH2|MOHAN RAJ LAYOUT
29280503302|ST. PAUL ENGLISH HIGH SCHOOL|BANGALORE NORTH|NORTH2|MOHAN RAJ LAYOUT
29280503401|A S KUPPARAJU & BROS VIDYANIKETHAN|BANGALORE NORTH|NORTH2|ANANDNAGAR
29280503501|BLOOMING GLORIES HIGH SCHOOL|BANGALORE NORTH|NORTH2|M.S.R NAGAR
29280503601|NEW PUBLIC HIGH SCHOOL|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503603|GARDEN CITY PUBLIC HIGH SCHOOL|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503605|B.P.INDIAN HIGH SCHOOL|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503606|SWAMI SIVANANDA EDUCATIONAL  SOCIETY|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503607|M.E.S.KISHORE KENDRA HIG SCHOOL|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503610|M.S.V.HIGH SCHOOL|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503611|HYMAMSHU JYOTHI KALA PEETHA COMPOSITE PU COLLEGE|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503615|THE BANGALORE EDUCATION SOCIETY COMP. PU COLLEGE|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503616|THE BEACON HIGH SCHOOL|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503617|M.L.A.HIGH SCHOOL|BANGALORE NORTH|NORTH2|MALLESHWARAM
29280503618|NIRMALA RANI HIGH SCHOOL|BANGALORE NORTH|NORTH2|MALLESHWARAM
